unix,date,symbol,open,high,low,close,Volume APE,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1716940800000,2024-05-29 00:00:00,APE/USDT,1.262,1.49,1.262,1.49,60.4,43.59788,12.547,8.42137,4,1.394
1716854400000,2024-05-28 00:00:00,APE/USDT,1.23,1.249,1.23,1.249,14.511,11.66673,12.511,10.04072,4,1.243
1716768000000,2024-05-27 00:00:00,APE/USDT,1.345,1.413,1.265,1.265,61.711,45.98371,29.999,21.65909,9,1.343
1716681600000,2024-05-26 00:00:00,APE/USDT,1.324,1.348,1.324,1.348,7.619,5.752,7.619,5.752,3,1.324
1716595200000,2024-05-25 00:00:00,APE/USDT,1.28,1.321,1.28,1.321,23.71,17.94862,7.48,5.66271,4,1.32
1716508800000,2024-05-24 00:00:00,APE/USDT,1.28,1.28,1.28,1.28,4.168,3.25625,4.168,3.25625,1,1.28
1716422400000,2024-05-23 00:00:00,APE/USDT,1.32,1.32,1.32,1.32,0,0,0,0,0,1.32
1716336000000,2024-05-22 00:00:00,APE/USDT,1.32,1.32,1.32,1.32,9.129,6.91666,9.129,6.91666,1,1.32
1716249600000,2024-05-21 00:00:00,APE/USDT,1.241,1.28,1.224,1.251,13.411,10.77971,11.357,9.12258,5,1.244
1716163200000,2024-05-20 00:00:00,APE/USDT,1.278,1.278,1.168,1.168,11.643,9.79375,2.298,1.79821,5,1.19
1716076800000,2024-05-19 00:00:00,APE/USDT,1.185,1.185,1.185,1.185,0.73,0.61641,0,0,1,1.185
1715990400000,2024-05-18 00:00:00,APE/USDT,1.26,1.26,1.26,1.26,0,0,0,0,0,1.14
1715904000000,2024-05-17 00:00:00,APE/USDT,1.139,1.26,1.112,1.26,6195.271,5433.9056,6175.271,5416.34634,16,1.14
1715817600000,2024-05-16 00:00:00,APE/USDT,1.131,1.131,1.131,1.131,2.619,2.31601,0,0,1,1.131
1715731200000,2024-05-15 00:00:00,APE/USDT,1.161,1.197,1.161,1.197,21.807,18.51901,10.197,8.51901,2,1.177
1715644800000,2024-05-14 00:00:00,APE/USDT,1.16,1.16,1.16,1.16,0,0,0,0,0,1.16
1715558400000,2024-05-13 00:00:00,APE/USDT,1.16,1.16,1.16,1.16,9.057,7.80859,9.057,7.80859,3,1.16
1715472000000,2024-05-12 00:00:00,APE/USDT,1.163,1.163,1.16,1.16,50.092,43.17681,50.092,43.17681,2,1.16
1715385600000,2024-05-11 00:00:00,APE/USDT,1.205,1.205,1.205,1.205,0,0,0,0,0,1.203
1715299200000,2024-05-10 00:00:00,APE/USDT,1.207,1.207,1.202,1.205,47.807,39.72844,11.722,9.72844,4,1.203
1715212800000,2024-05-09 00:00:00,APE/USDT,1.226,1.226,1.207,1.207,4.029,3.31606,0,0,2,1.215
1715126400000,2024-05-08 00:00:00,APE/USDT,1.28,1.28,1.28,1.28,0,0,0,0,0,1.28
1715040000000,2024-05-07 00:00:00,APE/USDT,1.28,1.28,1.28,1.28,31.505,24.61362,31.505,24.61362,1,1.28
1714953600000,2024-05-06 00:00:00,APE/USDT,1.255,1.28,1.217,1.217,43.532,34.86859,20.717,16.2005,5,1.249
1714867200000,2024-05-05 00:00:00,APE/USDT,1.251,1.251,1.195,1.21,2267.779,1821.81869,1063.01,856.59363,11,1.244
1714780800000,2024-05-04 00:00:00,APE/USDT,1.191,1.251,1.191,1.251,9.504,7.77275,4.5,3.77275,4,1.223
1714694400000,2024-05-03 00:00:00,APE/USDT,1.149,1.185,1.149,1.18,32.116,27.17889,28.287,23.87157,5,1.181
1714608000000,2024-05-02 00:00:00,APE/USDT,1.184,1.184,1.128,1.128,58.57,50.6792,31.476,27.79549,4,1.156
1714521600000,2024-05-01 00:00:00,APE/USDT,1.185,1.185,1.185,1.185,3.086,2.60496,0,0,1,1.185
1714435200000,2024-04-30 00:00:00,APE/USDT,1.185,1.185,1.184,1.184,145.815,123.15,0,0,2,1.184
1714348800000,2024-04-29 00:00:00,APE/USDT,1.277,1.277,1.277,1.277,0,0,0,0,0,1.254
1714262400000,2024-04-28 00:00:00,APE/USDT,1.277,1.277,1.277,1.277,0,0,0,0,0,1.254
1714176000000,2024-04-27 00:00:00,APE/USDT,1.277,1.277,1.277,1.277,0,0,0,0,0,1.254
1714089600000,2024-04-26 00:00:00,APE/USDT,1.224,1.277,1.224,1.277,5.364,4.27988,5.364,4.27988,2,1.254
1714003200000,2024-04-25 00:00:00,APE/USDT,1.385,1.385,1.385,1.385,0,0,0,0,0,1.397
1713916800000,2024-04-24 00:00:00,APE/USDT,1.385,1.385,1.385,1.385,0,0,0,0,0,1.397
1713830400000,2024-04-23 00:00:00,APE/USDT,1.385,1.385,1.385,1.385,2.956,2.13488,0,0,1,1.385
1713744000000,2024-04-22 00:00:00,APE/USDT,1.485,1.485,1.385,1.385,9.614,6.88107,1.248,0.84107,2,1.397
1713657600000,2024-04-21 00:00:00,APE/USDT,1.213,1.213,1.213,1.213,0,0,0,0,0,1.403
1713571200000,2024-04-20 00:00:00,APE/USDT,1.213,1.213,1.213,1.213,0,0,0,0,0,1.403
1713484800000,2024-04-19 00:00:00,APE/USDT,1.498,1.498,1.123,1.213,168.804,121.17683,11.535,8.97902,10,1.403
1713398400000,2024-04-18 00:00:00,APE/USDT,1.196,1.281,1.196,1.281,99.74,80.79562,66.438,54.77992,14,1.235
1713312000000,2024-04-17 00:00:00,APE/USDT,1.222,1.222,1.222,1.222,0,0,0,0,0,1.193
1713225600000,2024-04-16 00:00:00,APE/USDT,1.222,1.222,1.222,1.222,0,0,0,0,0,1.193
1713139200000,2024-04-15 00:00:00,APE/USDT,1.2,1.239,1.113,1.222,29.346,24.62996,3.553,2.86773,6,1.193
1713052800000,2024-04-14 00:00:00,APE/USDT,1.26,1.282,1.26,1.282,2.718,2.13916,2.718,2.13916,2,1.27
1712966400000,2024-04-13 00:00:00,APE/USDT,1.301,1.85,1.2,1.2,4955.417,3830.66652,100.891,70.9881,53,1.299
1712880000000,2024-04-12 00:00:00,APE/USDT,1.539,1.602,1.301,1.301,1814.299,1288.84559,52.061,33.08571,33,1.41
1712793600000,2024-04-11 00:00:00,APE/USDT,1.63,1.731,1.539,1.539,73.463,43.06828,72.832,42.65833,5,1.706
1712707200000,2024-04-10 00:00:00,APE/USDT,1.531,1.531,1.531,1.531,264.206,172.57134,241.769,157.91604,6,1.531
1712620800000,2024-04-09 00:00:00,APE/USDT,1.709,1.72,1.652,1.652,76.83,45.37274,47.113,27.54919,8,1.693
1712534400000,2024-04-08 00:00:00,APE/USDT,1.677,1.702,1.655,1.702,32.889,19.71097,15.969,9.48749,3,1.668
1712448000000,2024-04-07 00:00:00,APE/USDT,1.693,1.74,1.693,1.74,27.088,15.85101,27.088,15.85101,5,1.709
1712361600000,2024-04-06 00:00:00,APE/USDT,1.634,1.947,1.5,1.947,1994.534,1301.00369,1763.584,1154.27994,20,1.537
1712275200000,2024-04-05 00:00:00,APE/USDT,1.683,1.683,1.683,1.683,0,0,0,0,0,1.682
1712188800000,2024-04-04 00:00:00,APE/USDT,1.683,1.683,1.672,1.683,189.698,112.76025,189.698,112.76025,4,1.682
1712102400000,2024-04-03 00:00:00,APE/USDT,1.848,1.85,1.41,1.72,1435.668,849.45778,713.847,392.84334,34,1.704
1712016000000,2024-04-02 00:00:00,APE/USDT,1.866,1.948,1.7,1.703,245.001,137.62679,205.794,115.3107,21,1.783
1711929600000,2024-04-01 00:00:00,APE/USDT,1.866,1.866,1.866,1.866,1.067,0.572,1.067,0.572,1,1.866
1711843200000,2024-03-31 00:00:00,APE/USDT,1.891,1.945,1.891,1.945,338.412,178.81029,183.556,96.91888,8,1.892
1711756800000,2024-03-30 00:00:00,APE/USDT,1.951,1.951,1.823,1.91,568.654,303.71867,405.451,216.14211,9,1.872
1711670400000,2024-03-29 00:00:00,APE/USDT,1.952,1.952,1.951,1.951,39.023,20,0,0,2,1.951
1711584000000,2024-03-28 00:00:00,APE/USDT,2.034,2.034,2.034,2.034,6.281,3.08809,6.281,3.08809,1,2.034
1711497600000,2024-03-27 00:00:00,APE/USDT,2.045,2.045,2.045,2.045,1.519,0.74327,1.519,0.74327,1,2.045
1711411200000,2024-03-26 00:00:00,APE/USDT,1.944,1.944,1.944,1.944,0,0,0,0,0,2.021
1711324800000,2024-03-25 00:00:00,APE/USDT,2.049,2.05,1.944,1.944,19.445,9.62136,1.267,0.6185,4,2.021
1711238400000,2024-03-24 00:00:00,APE/USDT,2.415,2.415,2.415,2.415,0,0,0,0,0,2.081
1711152000000,2024-03-23 00:00:00,APE/USDT,1.81,2.415,1.801,2.415,689.72,333.81576,503.571,231.28098,22,2.081
1711065600000,2024-03-22 00:00:00,APE/USDT,1.812,1.904,1.812,1.822,23.285,12.7867,11.694,6.38967,3,1.821
1710979200000,2024-03-21 00:00:00,APE/USDT,1.882,1.926,1.857,1.857,211.537,112.32525,211.537,112.32525,5,1.883
1710892800000,2024-03-20 00:00:00,APE/USDT,1.801,1.882,1.8,1.882,139.752,75.73655,78.918,41.94217,12,1.846
1710806400000,2024-03-19 00:00:00,APE/USDT,2.09,2.09,1.78,1.78,210.705,112.72882,119.807,63.71444,12,1.872
1710720000000,2024-03-18 00:00:00,APE/USDT,2.139,2.15,2.09,2.09,37.361,17.81907,5.16,2.41195,5,2.096
1710633600000,2024-03-17 00:00:00,APE/USDT,2.082,2.09,1.9,2.09,278.75,137.32356,34.909,16.76676,11,2.03
1710547200000,2024-03-16 00:00:00,APE/USDT,2.126,2.126,2.125,2.125,10.916,5.13586,0,0,2,2.125
1710460800000,2024-03-15 00:00:00,APE/USDT,2.321,2.53,2,2.211,766.639,327.24659,426.478,170.42789,17,2.357
1710374400000,2024-03-14 00:00:00,APE/USDT,2.379,2.52,2.243,2.32,1686.784,703.08677,230.002,96.0664,21,2.4
1710288000000,2024-03-13 00:00:00,APE/USDT,2.207,2.575,2.207,2.375,1907.717,779.76253,1252.463,517.69006,33,2.449
1710201600000,2024-03-12 00:00:00,APE/USDT,2.24,2.85,2.059,2.275,15953.572,5697.5984,867.009,379.51745,35,2.811
1710115200000,2024-03-11 00:00:00,APE/USDT,2.108,2.27,1.979,2.27,623.66,287.49415,410.24,182.39993,26,2.174
1710028800000,2024-03-10 00:00:00,APE/USDT,2.28,2.281,2.03,2.236,81.03,36.43488,75.61,33.9508,9,2.224
1709942400000,2024-03-09 00:00:00,APE/USDT,2.167,2.4,2.06,2.124,494.317,226.5094,213.002,95.14025,21,2.183
1709856000000,2024-03-08 00:00:00,APE/USDT,2.155,2.339,2.155,2.159,174.783,76.79098,45.741,20.23011,11,2.277
1709769600000,2024-03-07 00:00:00,APE/USDT,1.981,2.189,1.981,2.155,488.973,236.30614,456.453,220.87132,19,2.073
1709683200000,2024-03-06 00:00:00,APE/USDT,1.978,2.177,1.978,1.984,287.222,140.58278,137.429,64.95137,15,2.045
1709596800000,2024-03-05 00:00:00,APE/USDT,1.915,2.232,1.5,1.978,528.565,294.15825,29.857,14.24319,45,1.814
1709510400000,2024-03-04 00:00:00,APE/USDT,2.029,2.312,1.835,2.234,376.621,190.82003,41.887,18.83967,17,1.979
1709424000000,2024-03-03 00:00:00,APE/USDT,2.199,2.2,2.022,2.156,1444.546,658.15535,1442.526,657.15624,9,2.195
1709337600000,2024-03-02 00:00:00,APE/USDT,2.258,2.426,2.041,2.128,166.663,75.67344,86.431,38.62893,13,2.21
1709251200000,2024-03-01 00:00:00,APE/USDT,1.848,2.037,1.848,2.037,25.847,13.62594,7.21,3.54059,3,1.9
1709164800000,2024-02-29 00:00:00,APE/USDT,1.928,1.988,1.881,1.881,110.566,56.39294,85.092,42.88983,5,1.961
1709078400000,2024-02-28 00:00:00,APE/USDT,2.029,2.22,1.772,1.954,306.347,145.96373,12.019,6.61649,12,2.115
1708992000000,2024-02-27 00:00:00,APE/USDT,2.028,2.306,2.028,2.258,2715.948,1326.84195,215.731,94.01208,12,2.049
1708905600000,2024-02-26 00:00:00,APE/USDT,1.806,2.306,1.746,2.028,911.392,463.71009,620.526,313.92643,48,1.972
1708819200000,2024-02-25 00:00:00,APE/USDT,1.764,1.798,1.649,1.649,221.248,125.9934,35.458,20.10119,6,1.757
1708732800000,2024-02-24 00:00:00,APE/USDT,1.746,1.887,1.746,1.76,19.864,11.014,16.344,9.04642,8,1.805
1708646400000,2024-02-23 00:00:00,APE/USDT,1.69,1.69,1.643,1.643,106.365,64.1636,0,0,8,1.657
1708560000000,2024-02-22 00:00:00,APE/USDT,1.677,1.782,1.41,1.682,395.861,249.14051,139.419,82.2886,28,1.594
1708473600000,2024-02-21 00:00:00,APE/USDT,1.684,1.684,1.52,1.632,307.879,194.81686,54.459,33.25323,19,1.581
1708387200000,2024-02-20 00:00:00,APE/USDT,1.688,1.789,1.688,1.784,151.408,84.91343,146.086,81.93343,13,1.783
1708300800000,2024-02-19 00:00:00,APE/USDT,1.78,1.781,1.686,1.686,326.099,183.81037,25.091,14.48525,9,1.774
1708214400000,2024-02-18 00:00:00,APE/USDT,1.618,1.783,1.618,1.681,58.973,33.55599,56.295,31.95924,10,1.758
1708128000000,2024-02-17 00:00:00,APE/USDT,1.7,1.768,1.574,1.615,228.358,143.90945,46.36,28.85512,13,1.587
1708041600000,2024-02-16 00:00:00,APE/USDT,1.6,1.667,1.6,1.667,46.072,28.55108,17.411,10.63785,5,1.613
1707955200000,2024-02-15 00:00:00,APE/USDT,1.573,1.577,1.573,1.574,118.5,75.28492,2.113,1.3434,4,1.574
1707868800000,2024-02-14 00:00:00,APE/USDT,1.52,1.547,1.52,1.547,46.912,30.70531,16.096,10.43188,3,1.527
1707782400000,2024-02-13 00:00:00,APE/USDT,1.52,1.526,1.52,1.521,202.551,133.25482,1.519,0.9977,8,1.52
1707696000000,2024-02-12 00:00:00,APE/USDT,1.404,1.404,1.404,1.404,0,0,0,0,0,1.406
1707609600000,2024-02-11 00:00:00,APE/USDT,1.5,1.5,1.404,1.404,43.718,31.07824,0,0,3,1.406
1707523200000,2024-02-10 00:00:00,APE/USDT,1.433,1.475,1.433,1.444,3.278,2.26038,2.228,1.53322,3,1.45
1707436800000,2024-02-09 00:00:00,APE/USDT,1.405,1.405,1.404,1.404,56.583,40.2872,56.583,40.2872,2,1.404
1707350400000,2024-02-08 00:00:00,APE/USDT,1.341,1.396,1.333,1.396,41.18,29.83271,32.99,23.7169,5,1.38
1707264000000,2024-02-07 00:00:00,APE/USDT,1.356,1.432,1.356,1.432,12.758,8.95032,11.707,8.17597,2,1.425
1707177600000,2024-02-06 00:00:00,APE/USDT,1.424,1.493,1.391,1.391,20.721,14.26586,19.137,13.12737,7,1.453
1707091200000,2024-02-05 00:00:00,APE/USDT,1.42,1.42,1.42,1.42,0,0,0,0,0,1.369
1707004800000,2024-02-04 00:00:00,APE/USDT,1.334,1.42,1.331,1.42,25.261,18.45739,8.691,6.52049,6,1.369
1706918400000,2024-02-03 00:00:00,APE/USDT,1.454,1.454,1.454,1.454,51.517,35.43191,51.517,35.43191,1,1.454
1706832000000,2024-02-02 00:00:00,APE/USDT,1.441,1.441,1.441,1.441,1.799,1.24875,0,0,1,1.441
1706745600000,2024-02-01 00:00:00,APE/USDT,1.368,1.468,1.368,1.468,4.696,3.26114,4.696,3.26114,3,1.44
1706659200000,2024-01-31 00:00:00,APE/USDT,1.368,1.368,1.368,1.368,1.132,0.82803,1.132,0.82803,1,1.368
1706572800000,2024-01-30 00:00:00,APE/USDT,1.418,1.432,1.351,1.351,95.528,67.71133,28.289,20.5296,7,1.411
1706486400000,2024-01-29 00:00:00,APE/USDT,1.458,1.458,1.458,1.458,11.999,8.23045,11.999,8.23045,1,1.458
1706400000000,2024-01-28 00:00:00,APE/USDT,1.425,1.517,1.346,1.346,186.606,135.1141,82.927,59.92245,7,1.381
1706313600000,2024-01-27 00:00:00,APE/USDT,1.406,1.438,1.406,1.438,9.708,6.84783,2.102,1.46921,3,1.417
1706227200000,2024-01-26 00:00:00,APE/USDT,1.338,1.384,1.338,1.384,100.041,72.48225,98.051,71.01372,9,1.38
1706140800000,2024-01-25 00:00:00,APE/USDT,1.333,1.333,1.193,1.193,7.909,6.23934,4.189,3.14859,6,1.27
1706054400000,2024-01-24 00:00:00,APE/USDT,1.257,1.257,1.257,1.257,0,0,0,0,0,1.307
1705968000000,2024-01-23 00:00:00,APE/USDT,1.31,1.312,1.257,1.257,418.744,320.18126,11.717,9.31443,15,1.307
1705881600000,2024-01-22 00:00:00,APE/USDT,1.351,1.351,1.31,1.31,9.673,7.18332,0,0,3,1.346
1705795200000,2024-01-21 00:00:00,APE/USDT,1.398,1.399,1.398,1.399,11.061,7.90827,11.061,7.90827,8,1.398
1705708800000,2024-01-20 00:00:00,APE/USDT,1.399,1.417,1.352,1.352,17.81,13.07325,3.999,2.85827,3,1.362
1705622400000,2024-01-19 00:00:00,APE/USDT,1.376,1.376,1.31,1.351,386.598,287.29689,1.032,0.75336,12,1.346
1705536000000,2024-01-18 00:00:00,APE/USDT,1.429,1.429,1.428,1.428,29.088,20.35678,0,0,3,1.428
1705449600000,2024-01-17 00:00:00,APE/USDT,1.337,1.337,1.337,1.337,0,0,0,0,0,1.426
1705363200000,2024-01-16 00:00:00,APE/USDT,1.425,1.427,1.337,1.337,5031.154,3525.96779,5024.34,3521.00487,21,1.426
1705276800000,2024-01-15 00:00:00,APE/USDT,1.55,1.55,1.425,1.425,6135.326,4091.37825,29.95,21.01768,12,1.499
1705190400000,2024-01-14 00:00:00,APE/USDT,1.501,1.501,1.501,1.501,0,0,0,0,0,1.501
1705104000000,2024-01-13 00:00:00,APE/USDT,1.501,1.501,1.501,1.501,2.416,1.60991,0,0,1,1.501
1705017600000,2024-01-12 00:00:00,APE/USDT,1.515,1.515,1.501,1.501,54.865,36.52515,0,0,3,1.502
1704931200000,2024-01-11 00:00:00,APE/USDT,1.51,1.784,1.51,1.784,179.599,102.97512,164.144,92.73966,8,1.748
1704844800000,2024-01-10 00:00:00,APE/USDT,1.507,1.507,1.5,1.5,13.983,9.30229,0,0,3,1.503
1704758400000,2024-01-09 00:00:00,APE/USDT,1.6,1.6,1.5,1.5,88.429,58.78602,0,0,3,1.504
1704672000000,2024-01-08 00:00:00,APE/USDT,1.601,1.601,1.6,1.6,318.431,199.01763,0,0,2,1.6
1704585600000,2024-01-07 00:00:00,APE/USDT,1.6,1.6,1.6,1.6,0,0,0,0,0,1.6
1704499200000,2024-01-06 00:00:00,APE/USDT,1.6,1.6,1.6,1.6,0,0,0,0,0,1.6
1704412800000,2024-01-05 00:00:00,APE/USDT,1.601,1.601,1.6,1.6,1000.796,625.46959,0,0,6,1.6
1704326400000,2024-01-04 00:00:00,APE/USDT,1.775,1.784,1.601,1.601,110.755,62.79497,99.999,56.07713,6,1.765
1704240000000,2024-01-03 00:00:00,APE/USDT,1.784,1.784,1.601,1.601,57.367,34.70728,13.823,7.7512,9,1.656
1704153600000,2024-01-02 00:00:00,APE/USDT,1.775,1.785,1.65,1.65,101.099,56.73272,99.999,56.06606,6,1.782
1704067200000,2024-01-01 00:00:00,APE/USDT,1.62,1.62,1.605,1.605,3.449,2.1319,0,0,2,1.618
1703980800000,2023-12-31 00:00:00,APE/USDT,1.65,1.65,1.65,1.65,0,0,0,0,0,1.65
1703894400000,2023-12-30 00:00:00,APE/USDT,1.651,1.652,1.65,1.65,136.465,82.6913,0,0,5,1.65
1703808000000,2023-12-29 00:00:00,APE/USDT,1.682,1.83,1.641,1.708,1169.156,662.95102,690.622,397.11068,21,1.765
1703721600000,2023-12-28 00:00:00,APE/USDT,1.69,1.805,1.6,1.6,814.825,468.43878,591.615,332.34915,20,1.742
1703635200000,2023-12-27 00:00:00,APE/USDT,1.606,1.689,1.606,1.688,167.637,99.54603,156.399,92.63518,6,1.684
1703548800000,2023-12-26 00:00:00,APE/USDT,1.703,1.703,1.703,1.703,0,0,0,0,0,1.701
1703462400000,2023-12-25 00:00:00,APE/USDT,1.686,1.703,1.686,1.703,37.855,22.25224,37.855,22.25224,4,1.701
1703376000000,2023-12-24 00:00:00,APE/USDT,1.606,1.606,1.601,1.601,66.169,41.30174,0,0,3,1.602
1703289600000,2023-12-23 00:00:00,APE/USDT,1.704,1.704,1.704,1.704,0,0,0,0,0,1.576
1703203200000,2023-12-22 00:00:00,APE/USDT,1.606,1.704,1.565,1.704,18.265,11.59272,18.265,11.59272,3,1.576
1703116800000,2023-12-21 00:00:00,APE/USDT,1.578,1.579,1.574,1.574,47.31,30,31.53,20,3,1.577
1703030400000,2023-12-20 00:00:00,APE/USDT,1.577,1.58,1.555,1.555,27.332,17.46382,19.048,12.22086,3,1.565
1702944000000,2023-12-19 00:00:00,APE/USDT,1.595,1.595,1.538,1.538,88.471,56.86063,31.472,19.84605,4,1.556
1702857600000,2023-12-18 00:00:00,APE/USDT,1.672,1.672,1.672,1.672,0,0,0,0,0,1.673
1702771200000,2023-12-17 00:00:00,APE/USDT,1.676,1.676,1.672,1.672,12.27,7.33378,0,0,3,1.673
1702684800000,2023-12-16 00:00:00,APE/USDT,1.62,1.62,1.62,1.62,2,1.23458,0,0,1,1.62
1702598400000,2023-12-15 00:00:00,APE/USDT,1.8,1.8,1.8,1.8,1.089,0.60553,0,0,1,1.8
1702512000000,2023-12-14 00:00:00,APE/USDT,1.809,1.809,1.8,1.8,36.91,20.50007,0,0,3,1.8
1702425600000,2023-12-13 00:00:00,APE/USDT,1.672,1.784,1.555,1.784,134.027,75.57421,132.426,74.54461,8,1.773
1702339200000,2023-12-12 00:00:00,APE/USDT,1.51,1.599,1.5,1.562,371.123,236.2562,308.014,194.28058,13,1.571
1702252800000,2023-12-11 00:00:00,APE/USDT,1.8,1.8,1.507,1.507,627.354,352.13147,0,0,5,1.784
1702166400000,2023-12-10 00:00:00,APE/USDT,1.802,1.95,1.8,1.8,731.134,398.78361,196.249,101.64116,10,1.835
1702080000000,2023-12-09 00:00:00,APE/USDT,1.738,1.902,1.738,1.902,109.878,61.17472,69.69,38.65904,9,1.796
1701993600000,2023-12-08 00:00:00,APE/USDT,1.639,1.949,1.542,1.709,48.22,27.95477,28.304,15.64104,11,1.737
1701907200000,2023-12-07 00:00:00,APE/USDT,1.602,1.607,1.602,1.607,614.878,382.74262,614.878,382.74262,14,1.606
1701820800000,2023-12-06 00:00:00,APE/USDT,1.607,1.607,1.503,1.513,247.794,160.24916,113.542,72.01289,15,1.547
1701734400000,2023-12-05 00:00:00,APE/USDT,1.492,1.574,1.492,1.574,141.584,91.51836,114.515,73.376,8,1.547
1701648000000,2023-12-04 00:00:00,APE/USDT,1.575,1.575,1.127,1.479,243.11,165.21777,110.537,73.30432,15,1.473
1701561600000,2023-12-03 00:00:00,APE/USDT,1.595,1.595,1.495,1.495,40.023,26.55317,0,0,3,1.507
1701475200000,2023-12-02 00:00:00,APE/USDT,1.62,1.62,1.595,1.595,76.639,47.96022,76.639,47.96022,3,1.598
1701388800000,2023-12-01 00:00:00,APE/USDT,1.578,1.645,1.49,1.504,190.172,121.98572,59.085,36.39478,9,1.561
1701302400000,2023-11-30 00:00:00,APE/USDT,1.6,1.868,1.592,1.73,1410.009,815.16768,1155.738,656.28189,26,1.734
1701216000000,2023-11-29 00:00:00,APE/USDT,1.6,1.6,1.6,1.6,1.11,0.69427,0,0,2,1.6
1701129600000,2023-11-28 00:00:00,APE/USDT,1.601,1.64,1.601,1.64,142.422,87.74927,126.536,77.82667,5,1.623
1701043200000,2023-11-27 00:00:00,APE/USDT,1.641,1.641,1.641,1.641,0,0,0,0,0,1.679
1700956800000,2023-11-26 00:00:00,APE/USDT,1.641,1.726,1.641,1.641,134.037,79.8371,61.42,35.58543,4,1.679
1700870400000,2023-11-25 00:00:00,APE/USDT,1.486,1.779,1.486,1.675,480.669,296.25244,465.843,287.16102,20,1.634
1700784000000,2023-11-24 00:00:00,APE/USDT,1.473,1.473,1.473,1.473,1.024,0.69546,0,0,1,1.473
1700697600000,2023-11-23 00:00:00,APE/USDT,1.352,1.352,1.352,1.352,0,0,0,0,0,1.467
1700611200000,2023-11-22 00:00:00,APE/USDT,1.32,1.486,1.32,1.352,123.136,83.90316,120.512,81.94014,7,1.467
1700524800000,2023-11-21 00:00:00,APE/USDT,1.486,1.486,1.357,1.357,12.715,9.29497,1,0.67295,4,1.368
1700438400000,2023-11-20 00:00:00,APE/USDT,1.389,1.452,1.389,1.452,2.106,1.48377,2.106,1.48377,2,1.42
1700352000000,2023-11-19 00:00:00,APE/USDT,1.305,1.363,1.305,1.363,48.19,35.46569,48.19,35.46569,4,1.358
1700265600000,2023-11-18 00:00:00,APE/USDT,1.28,1.28,1.28,1.28,2.273,1.77595,2.273,1.77595,2,1.28
1700179200000,2023-11-17 00:00:00,APE/USDT,1.31,1.31,1.205,1.28,40.876,32.42457,3.05,2.42457,6,1.262
1700092800000,2023-11-16 00:00:00,APE/USDT,1.42,1.42,1.312,1.312,82.541,59.57946,57.492,40.48733,7,1.387
1700006400000,2023-11-15 00:00:00,APE/USDT,1.351,1.436,1.351,1.42,84.91,61.20415,15.86,11.20415,4,1.387
1699920000000,2023-11-14 00:00:00,APE/USDT,1.455,1.519,1.311,1.311,873.772,633.78487,363.106,258.83507,22,1.383
1699833600000,2023-11-13 00:00:00,APE/USDT,1.512,1.58,1.474,1.58,352.278,230.1779,221.144,143.42969,10,1.531
1699747200000,2023-11-12 00:00:00,APE/USDT,1.523,1.523,1.523,1.523,1.029,0.67629,1.029,0.67629,1,1.523
1699660800000,2023-11-11 00:00:00,APE/USDT,1.436,1.493,1.394,1.493,90.344,63.96,19.897,13.46724,9,1.413
1699574400000,2023-11-10 00:00:00,APE/USDT,1.324,1.521,1.324,1.521,5.383,3.58232,4.999,3.29232,4,1.504
1699488000000,2023-11-09 00:00:00,APE/USDT,1.547,1.565,1.169,1.465,102.989,69.86425,95.845,64.22823,12,1.482
1699401600000,2023-11-08 00:00:00,APE/USDT,1.521,1.521,1.358,1.382,65.464,47.20052,3.903,2.78998,7,1.387
1699315200000,2023-11-07 00:00:00,APE/USDT,1.44,1.542,1.391,1.432,152.543,104.60207,109.337,74.01499,20,1.459
1699228800000,2023-11-06 00:00:00,APE/USDT,1.48,1.553,1.454,1.503,105.994,68.46396,104.97,67.75976,10,1.548
1699142400000,2023-11-05 00:00:00,APE/USDT,1.424,1.473,1.39,1.473,202.341,139.59542,129.696,89.94088,17,1.449
1699056000000,2023-11-04 00:00:00,APE/USDT,1.371,1.371,1.366,1.366,30.095,21.95763,27.797,20.27519,3,1.37
1698969600000,2023-11-03 00:00:00,APE/USDT,1.381,1.397,1.366,1.371,81.486,58.37371,81.486,58.37371,7,1.395
1698883200000,2023-11-02 00:00:00,APE/USDT,1.35,1.398,1.284,1.345,224.333,168.15086,105.38,78.4348,20,1.334
1698796800000,2023-11-01 00:00:00,APE/USDT,1.3,1.332,1.294,1.299,790.13,605.98806,570.538,439.21331,7,1.303
1698710400000,2023-10-31 00:00:00,APE/USDT,1.375,1.41,1.301,1.301,4556.557,3344.45404,2116.666,1604.62818,45,1.363
1698624000000,2023-10-30 00:00:00,APE/USDT,1.359,1.359,1.347,1.347,138.012,101.62699,9.965,7.39798,3,1.358
1698537600000,2023-10-29 00:00:00,APE/USDT,1.354,1.395,1.335,1.395,54.723,40.69088,7.429,5.36093,4,1.345
1698451200000,2023-10-28 00:00:00,APE/USDT,1.356,1.46,1.263,1.36,39.437,29.03044,35.71,26.1377,9,1.359
1698364800000,2023-10-27 00:00:00,APE/USDT,1.295,1.373,1.295,1.295,3.694,2.79247,1.847,1.36674,3,1.324
1698278400000,2023-10-26 00:00:00,APE/USDT,1.392,1.392,1.253,1.359,21.312,15.81596,9.044,6.72606,6,1.348
