unix,date,symbol,open,high,low,close,Volume ATLAS,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1728345600000,2024-10-08 00:00:00,ATLAS/USDT,0.00321,0.00321,0.00321,0.00321,150.773443,46969.92,0,0,2,0.00321
1728259200000,2024-10-07 00:00:00,ATLAS/USDT,0.00321,0.00321,0.00321,0.00321,0,0,0,0,0,0.002492
1728172800000,2024-10-06 00:00:00,ATLAS/USDT,0.00321,0.00321,0.00321,0.00321,0,0,0,0,0,0.002492
1728086400000,2024-10-05 00:00:00,ATLAS/USDT,0.00321,0.00321,0.00321,0.00321,0,0,0,0,0,0.002492
1728000000000,2024-10-04 00:00:00,ATLAS/USDT,0.002547,0.00321,0.00237,0.00321,110.639469,44489.53,21.92693,8578.61,14,0.002492
1727913600000,2024-10-03 00:00:00,ATLAS/USDT,0.00241,0.00241,0.00241,0.00241,0,0,0,0,0,0.00241
1727827200000,2024-10-02 00:00:00,ATLAS/USDT,0.00241,0.00241,0.00241,0.00241,0.788817,327.31,0,0,1,0.00241
1727740800000,2024-10-01 00:00:00,ATLAS/USDT,0.003526,0.004061,0.002345,0.00241,207.678953,65686.52,15.857595,4459.97,10,0.00325
1727654400000,2024-09-30 00:00:00,ATLAS/USDT,0.003528,0.003528,0.003528,0.003528,0,0,0,0,0,0.003452
1727568000000,2024-09-29 00:00:00,ATLAS/USDT,0.003376,0.003528,0.003376,0.003528,32.342082,9373.01,32.342082,9373.01,3,0.003452
1727481600000,2024-09-28 00:00:00,ATLAS/USDT,0.00276,0.00325,0.002373,0.00325,87.948314,29608.3,87.948314,29608.3,8,0.002972
1727395200000,2024-09-27 00:00:00,ATLAS/USDT,0.002596,0.002596,0.002596,0.002596,0,0,0,0,0,0.002419
1727308800000,2024-09-26 00:00:00,ATLAS/USDT,0.002596,0.002596,0.002596,0.002596,0,0,0,0,0,0.002419
1727222400000,2024-09-25 00:00:00,ATLAS/USDT,0.0022,0.002596,0.0022,0.002596,1.913024,795.98,0.851884,387.22,2,0.002419
1727136000000,2024-09-24 00:00:00,ATLAS/USDT,0.002155,0.002596,0.001969,0.002596,15.190897,6324.72,15.190897,6324.72,5,0.002412
1727049600000,2024-09-23 00:00:00,ATLAS/USDT,0.001886,0.001974,0.001886,0.001974,2.113584,1087.84,2.113584,1087.84,2,0.001943
1726963200000,2024-09-22 00:00:00,ATLAS/USDT,0.001802,0.001802,0.001802,0.001802,0,0,0,0,0,0.001802
1726876800000,2024-09-21 00:00:00,ATLAS/USDT,0.001802,0.001802,0.001802,0.001802,0,0,0,0,0,0.001802
1726790400000,2024-09-20 00:00:00,ATLAS/USDT,0.001802,0.001802,0.001802,0.001802,0,0,0,0,0,0.001802
1726704000000,2024-09-19 00:00:00,ATLAS/USDT,0.001802,0.001802,0.001802,0.001802,1.900929,1054.9,0,0,1,0.001802
1726617600000,2024-09-18 00:00:00,ATLAS/USDT,0.001797,0.001797,0.001797,0.001797,0,0,0,0,0,0.001797
1726531200000,2024-09-17 00:00:00,ATLAS/USDT,0.001797,0.001797,0.001797,0.001797,3.289426,1830.51,0,0,1,0.001797
1726444800000,2024-09-16 00:00:00,ATLAS/USDT,0.001806,0.001806,0.001806,0.001806,0,0,0,0,0,0.001962
1726358400000,2024-09-15 00:00:00,ATLAS/USDT,0.001806,0.001806,0.001806,0.001806,0,0,0,0,0,0.001962
1726272000000,2024-09-14 00:00:00,ATLAS/USDT,0.001806,0.001806,0.001806,0.001806,0,0,0,0,0,0.001962
1726185600000,2024-09-13 00:00:00,ATLAS/USDT,0.002011,0.002012,0.001804,0.001806,79.474002,40580.47,79.474002,40580.47,6,0.001962
1726099200000,2024-09-12 00:00:00,ATLAS/USDT,0.001696,0.001696,0.001696,0.001696,0,0,0,0,0,0.001884
1726012800000,2024-09-11 00:00:00,ATLAS/USDT,0.001579,0.001949,0.001579,0.001696,47.710346,25365.82,47.710346,25365.82,16,0.001884
1725926400000,2024-09-10 00:00:00,ATLAS/USDT,0.001699,0.001699,0.001699,0.001699,0,0,0,0,0,0.001727
1725840000000,2024-09-09 00:00:00,ATLAS/USDT,0.001766,0.001766,0.001699,0.001699,1.799426,1041.78,0.020982,12.35,3,0.001727
1725753600000,2024-09-08 00:00:00,ATLAS/USDT,0.001766,0.001766,0.001766,0.001766,0,0,0,0,0,0.001801
1725667200000,2024-09-07 00:00:00,ATLAS/USDT,0.00181,0.00181,0.001766,0.001766,7.223656,4009.04,0,0,3,0.001801
1725580800000,2024-09-06 00:00:00,ATLAS/USDT,0.0018,0.0018,0.0018,0.0018,0,0,0,0,0,0.001841
1725494400000,2024-09-05 00:00:00,ATLAS/USDT,0.0018,0.0018,0.0018,0.0018,0,0,0,0,0,0.001841
1725408000000,2024-09-04 00:00:00,ATLAS/USDT,0.0018,0.0018,0.0018,0.0018,0,0,0,0,0,0.001841
1725321600000,2024-09-03 00:00:00,ATLAS/USDT,0.0018,0.0018,0.0018,0.0018,0,0,0,0,0,0.001841
1725235200000,2024-09-02 00:00:00,ATLAS/USDT,0.0018,0.001983,0.0018,0.0018,4.429095,2409.34,0.999987,504.28,4,0.001841
1725148800000,2024-09-01 00:00:00,ATLAS/USDT,0.001982,0.001983,0.001982,0.001983,11.040543,5568.45,11.040543,5568.45,2,0.001982
1725062400000,2024-08-31 00:00:00,ATLAS/USDT,0.001903,0.001903,0.001903,0.001903,0,0,0,0,0,0.001903
1724976000000,2024-08-30 00:00:00,ATLAS/USDT,0.001903,0.001903,0.001903,0.001903,8.805808,4627.33,0,0,1,0.001903
1724889600000,2024-08-29 00:00:00,ATLAS/USDT,0.002011,0.002011,0.002011,0.002011,0.778257,387,0.778257,387,1,0.002011
1724803200000,2024-08-28 00:00:00,ATLAS/USDT,0.001942,0.001942,0.001942,0.001942,9.999998,5149.33,0,0,3,0.001942
1724716800000,2024-08-27 00:00:00,ATLAS/USDT,0.001947,0.0021,0.001944,0.0021,95.409983,48586.7,0,0,5,0.001964
1724630400000,2024-08-26 00:00:00,ATLAS/USDT,0.002312,0.002339,0.001944,0.001944,43.442596,20401.7,23.631992,10211.06,6,0.002145
1724544000000,2024-08-25 00:00:00,ATLAS/USDT,0.002726,0.002726,0.001949,0.001949,5.001923,1835.18,4.999974,1834.18,2,0.002725
1724457600000,2024-08-24 00:00:00,ATLAS/USDT,0.006046,0.006046,0.001944,0.001946,29.62935,11687.95,10.153303,1679.41,10,0.00335
1724371200000,2024-08-23 00:00:00,ATLAS/USDT,0.002389,0.013886,0.001723,0.001941,902.871216,200603.96,424.685575,85948.09,122,0.006595
1724284800000,2024-08-22 00:00:00,ATLAS/USDT,0.001763,0.001765,0.001741,0.001741,3.058671,1741.84,0,0,3,0.001756
1724198400000,2024-08-21 00:00:00,ATLAS/USDT,0.00173,0.00173,0.001728,0.00173,515.524083,298002.34,492.581065,284740.48,7,0.001729
1724112000000,2024-08-20 00:00:00,ATLAS/USDT,0.001802,0.001804,0.0018,0.0018,40.113621,22245.4,0,0,6,0.001803
1724025600000,2024-08-19 00:00:00,ATLAS/USDT,0.001929,0.002167,0.0018,0.002167,5.236089,2751.72,2.232177,1082.88,4,0.001914
1723939200000,2024-08-18 00:00:00,ATLAS/USDT,0.001722,0.001722,0.001722,0.001722,0,0,0,0,0,0.001593
1723852800000,2024-08-17 00:00:00,ATLAS/USDT,0.001722,0.001722,0.001722,0.001722,0,0,0,0,0,0.001593
1723766400000,2024-08-16 00:00:00,ATLAS/USDT,0.001722,0.001722,0.001722,0.001722,0,0,0,0,0,0.001593
1723680000000,2024-08-15 00:00:00,ATLAS/USDT,0.001722,0.001722,0.001722,0.001722,0,0,0,0,0,0.001593
1723593600000,2024-08-14 00:00:00,ATLAS/USDT,0.001722,0.001722,0.001722,0.001722,0,0,0,0,0,0.001593
1723507200000,2024-08-13 00:00:00,ATLAS/USDT,0.001722,0.001722,0.001722,0.001722,0,0,0,0,0,0.001593
1723420800000,2024-08-12 00:00:00,ATLAS/USDT,0.001722,0.001722,0.001722,0.001722,0,0,0,0,0,0.001593
1723334400000,2024-08-11 00:00:00,ATLAS/USDT,0.001722,0.001722,0.001722,0.001722,0,0,0,0,0,0.001593
1723248000000,2024-08-10 00:00:00,ATLAS/USDT,0.001722,0.001722,0.001722,0.001722,0,0,0,0,0,0.001593
1723161600000,2024-08-09 00:00:00,ATLAS/USDT,0.001722,0.001722,0.001722,0.001722,0,0,0,0,0,0.001593
1723075200000,2024-08-08 00:00:00,ATLAS/USDT,0.001722,0.001722,0.001722,0.001722,0,0,0,0,0,0.001593
1722988800000,2024-08-07 00:00:00,ATLAS/USDT,0.001722,0.001722,0.001722,0.001722,0,0,0,0,0,0.001593
1722902400000,2024-08-06 00:00:00,ATLAS/USDT,0.001511,0.001722,0.001511,0.001722,2.618469,1649.59,2.618469,1649.59,3,0.001593
1722816000000,2024-08-05 00:00:00,ATLAS/USDT,0.0015,0.0015,0.0013,0.001383,29.579332,21452.66,19.979633,14446.59,4,0.001379
1722729600000,2024-08-04 00:00:00,ATLAS/USDT,0.001586,0.001586,0.001531,0.001531,56.720892,36855.08,8.371209,5278.19,4,0.001539
1722643200000,2024-08-03 00:00:00,ATLAS/USDT,0.001531,0.001531,0.001531,0.001531,1.328999,868.06,1.328999,868.06,1,0.001531
1722556800000,2024-08-02 00:00:00,ATLAS/USDT,0.00167,0.00167,0.001587,0.001587,25.543827,15744.42,9.86302,5906,5,0.001623
1722470400000,2024-08-01 00:00:00,ATLAS/USDT,0.001722,0.001722,0.001648,0.001648,95.382543,57847.08,1.913843,1157.1,7,0.001648
1722384000000,2024-07-31 00:00:00,ATLAS/USDT,0.001725,0.001725,0.001722,0.001722,40.252445,23359.91,0,0,4,0.001723
1722297600000,2024-07-30 00:00:00,ATLAS/USDT,0.00166,0.00166,0.00166,0.00166,0,0,0,0,0,0.00166
1722211200000,2024-07-29 00:00:00,ATLAS/USDT,0.00166,0.00166,0.00166,0.00166,0,0,0,0,0,0.00166
1722124800000,2024-07-28 00:00:00,ATLAS/USDT,0.00166,0.00166,0.00166,0.00166,3.919592,2361.2,0,0,1,0.00166
1722038400000,2024-07-27 00:00:00,ATLAS/USDT,0.001801,0.001801,0.001801,0.001801,0,0,0,0,0,0.0018
1721952000000,2024-07-26 00:00:00,ATLAS/USDT,0.001725,0.001801,0.001725,0.001801,150.694097,83690.41,150.694097,83690.41,4,0.0018
1721865600000,2024-07-25 00:00:00,ATLAS/USDT,0.001589,0.001589,0.001589,0.001589,0,0,0,0,0,0.002133
1721779200000,2024-07-24 00:00:00,ATLAS/USDT,0.001589,0.001589,0.001589,0.001589,0,0,0,0,0,0.002133
1721692800000,2024-07-23 00:00:00,ATLAS/USDT,0.002342,0.002342,0.001589,0.001589,2.028034,979.38,0,0,2,0.002133
1721606400000,2024-07-22 00:00:00,ATLAS/USDT,0.002785,0.002785,0.002784,0.002784,13.586763,4879.4,13.586763,4879.4,2,0.002784
1721520000000,2024-07-21 00:00:00,ATLAS/USDT,0.002342,0.002342,0.002342,0.002342,2.962044,1264.75,0,0,1,0.002342
1721433600000,2024-07-20 00:00:00,ATLAS/USDT,0.002342,0.002342,0.002342,0.002342,3.462459,1478.42,2.010864,858.61,2,0.002342
1721347200000,2024-07-19 00:00:00,ATLAS/USDT,0.002682,0.002682,0.002682,0.002682,0,0,0,0,0,0.002664
1721260800000,2024-07-18 00:00:00,ATLAS/USDT,0.002682,0.002682,0.002682,0.002682,0,0,0,0,0,0.002664
1721174400000,2024-07-17 00:00:00,ATLAS/USDT,0.002682,0.002682,0.002682,0.002682,0,0,0,0,0,0.002664
1721088000000,2024-07-16 00:00:00,ATLAS/USDT,0.002682,0.002682,0.002682,0.002682,0,0,0,0,0,0.002664
1721001600000,2024-07-15 00:00:00,ATLAS/USDT,0.002025,0.002829,0.001951,0.002682,104.796536,39433.5,102.89076,38456.68,4,0.002664
1720915200000,2024-07-14 00:00:00,ATLAS/USDT,0.001837,0.002757,0.001837,0.00195,95.451175,44068.33,93.432602,43033.43,11,0.002202
1720828800000,2024-07-13 00:00:00,ATLAS/USDT,0.0018,0.0018,0.0018,0.0018,0,0,0,0,0,0.0018
1720742400000,2024-07-12 00:00:00,ATLAS/USDT,0.0018,0.0018,0.0018,0.0018,49.52907,27516.15,49.52907,27516.15,1,0.0018
1720656000000,2024-07-11 00:00:00,ATLAS/USDT,0.001504,0.001504,0.001504,0.001504,0,0,0,0,0,0.001544
1720569600000,2024-07-10 00:00:00,ATLAS/USDT,0.001504,0.001504,0.001504,0.001504,0,0,0,0,0,0.001544
1720483200000,2024-07-09 00:00:00,ATLAS/USDT,0.001504,0.001504,0.001504,0.001504,0,0,0,0,0,0.001544
1720396800000,2024-07-08 00:00:00,ATLAS/USDT,0.001504,0.001504,0.001504,0.001504,0,0,0,0,0,0.001544
1720310400000,2024-07-07 00:00:00,ATLAS/USDT,0.001504,0.001504,0.001504,0.001504,0,0,0,0,0,0.001544
1720224000000,2024-07-06 00:00:00,ATLAS/USDT,0.001504,0.001504,0.001504,0.001504,0,0,0,0,0,0.001544
1720137600000,2024-07-05 00:00:00,ATLAS/USDT,0.001504,0.001504,0.001504,0.001504,0,0,0,0,0,0.001544
1720051200000,2024-07-04 00:00:00,ATLAS/USDT,0.001504,0.001504,0.001504,0.001504,0,0,0,0,0,0.001544
1719964800000,2024-07-03 00:00:00,ATLAS/USDT,0.001504,0.001504,0.001504,0.001504,0,0,0,0,0,0.001544
1719878400000,2024-07-02 00:00:00,ATLAS/USDT,0.001504,0.001504,0.001504,0.001504,0,0,0,0,0,0.001544
1719792000000,2024-07-01 00:00:00,ATLAS/USDT,0.001562,0.001562,0.001504,0.001504,135.848038,87958.37,0,0,22,0.001544
1719705600000,2024-06-30 00:00:00,ATLAS/USDT,0.0025,0.0025,0.0023,0.0023,2.545223,1056.35,0,0,2,0.002413
1719619200000,2024-06-29 00:00:00,ATLAS/USDT,0.0025,0.0025,0.0025,0.0025,0,0,0,0,0,0.002541
1719532800000,2024-06-28 00:00:00,ATLAS/USDT,0.002548,0.002548,0.0025,0.0025,20.334948,8000,0,0,2,0.002541
1719446400000,2024-06-27 00:00:00,ATLAS/USDT,0.0027,0.0027,0.0027,0.0027,0,0,0,0,0,0.0027
1719360000000,2024-06-26 00:00:00,ATLAS/USDT,0.0027,0.0027,0.0027,0.0027,0.208224,77.12,0,0,1,0.0027
1719273600000,2024-06-25 00:00:00,ATLAS/USDT,0.0027,0.0027,0.0027,0.0027,0,0,0,0,0,0.0027
1719187200000,2024-06-24 00:00:00,ATLAS/USDT,0.0027,0.0027,0.0027,0.0027,14.60025,5407.5,0,0,1,0.0027
1719100800000,2024-06-23 00:00:00,ATLAS/USDT,0.002703,0.002703,0.0027,0.0027,324.503677,120173.01,0,0,5,0.0027
1719014400000,2024-06-22 00:00:00,ATLAS/USDT,0.003049,0.003049,0.003049,0.003049,0,0,0,0,0,0.003049
1718928000000,2024-06-21 00:00:00,ATLAS/USDT,0.003049,0.003049,0.003049,0.003049,0.99998,327.97,0.99998,327.97,1,0.003049
1718841600000,2024-06-20 00:00:00,ATLAS/USDT,0.002701,0.002701,0.002701,0.002701,0,0,0,0,0,0.002701
1718755200000,2024-06-19 00:00:00,ATLAS/USDT,0.002701,0.002701,0.002701,0.002701,0,0,0,0,0,0.002701
1718668800000,2024-06-18 00:00:00,ATLAS/USDT,0.002701,0.002701,0.002701,0.002701,2.96956,1099.43,0,0,2,0.002701
1718582400000,2024-06-17 00:00:00,ATLAS/USDT,0.002927,0.002927,0.002904,0.002904,2.684623,920.81,1.347824,460.48,2,0.002915
1718496000000,2024-06-16 00:00:00,ATLAS/USDT,0.003193,0.003193,0.003193,0.003193,0,0,0,0,0,0.003193
1718409600000,2024-06-15 00:00:00,ATLAS/USDT,0.003193,0.003193,0.003193,0.003193,26.556691,8317.16,26.556691,8317.16,1,0.003193
1718323200000,2024-06-14 00:00:00,ATLAS/USDT,0.003,0.003,0.003,0.003,90.2091,30069.7,0,0,3,0.003
1718236800000,2024-06-13 00:00:00,ATLAS/USDT,0.003078,0.003155,0.003078,0.003155,5.515134,1759.3,5.515134,1759.3,2,0.003135
1718150400000,2024-06-12 00:00:00,ATLAS/USDT,0.003,0.003,0.003,0.003,0,0,0,0,0,0.003056
1718064000000,2024-06-11 00:00:00,ATLAS/USDT,0.003076,0.003076,0.003,0.003,1.747942,571.91,0,0,3,0.003056
1717977600000,2024-06-10 00:00:00,ATLAS/USDT,0.003076,0.00349,0.003076,0.00349,5.732551,1786.51,1.999979,573.06,2,0.00322
1717891200000,2024-06-09 00:00:00,ATLAS/USDT,0.0037,0.0037,0.0037,0.0037,0,0,0,0,0,0.0037
1717804800000,2024-06-08 00:00:00,ATLAS/USDT,0.0037,0.0037,0.0037,0.0037,0,0,0,0,0,0.0037
1717718400000,2024-06-07 00:00:00,ATLAS/USDT,0.003814,0.003814,0.0037,0.0037,0.26409,71.37,0,0,2,0.0037
1717632000000,2024-06-06 00:00:00,ATLAS/USDT,0.0037,0.003814,0.0037,0.003814,4.270827,1144.52,4.270827,1144.52,2,0.003732
1717545600000,2024-06-05 00:00:00,ATLAS/USDT,0.0037,0.0037,0.0037,0.0037,0,0,0,0,0,0.003573
1717459200000,2024-06-04 00:00:00,ATLAS/USDT,0.0037,0.0037,0.0037,0.0037,0,0,0,0,0,0.003573
1717372800000,2024-06-03 00:00:00,ATLAS/USDT,0.0037,0.0037,0.0037,0.0037,0,0,0,0,0,0.003573
1717286400000,2024-06-02 00:00:00,ATLAS/USDT,0.0037,0.0037,0.0037,0.0037,0,0,0,0,0,0.003573
1717200000000,2024-06-01 00:00:00,ATLAS/USDT,0.0037,0.0037,0.0037,0.0037,0,0,0,0,0,0.003573
1717113600000,2024-05-31 00:00:00,ATLAS/USDT,0.003428,0.0037,0.003428,0.0037,10.832525,3035.54,10.832525,3035.54,4,0.003573
1717027200000,2024-05-30 00:00:00,ATLAS/USDT,0.003008,0.003008,0.003007,0.003007,8.114604,2698.46,0,0,2,0.003007
1716940800000,2024-05-29 00:00:00,ATLAS/USDT,0.00385,0.00385,0.00385,0.00385,0,0,0,0,0,0.003089
1716854400000,2024-05-28 00:00:00,ATLAS/USDT,0.00302,0.00385,0.003018,0.00385,5.346202,1738.26,0.450989,117.14,4,0.003089
1716768000000,2024-05-27 00:00:00,ATLAS/USDT,0.003876,0.003876,0.003,0.003448,114.101036,36006.31,9.658449,2507.6,9,0.003181
1716681600000,2024-05-26 00:00:00,ATLAS/USDT,0.003522,0.005862,0.003429,0.003429,184.186608,52572.24,10.373002,2685.22,12,0.003516
1716595200000,2024-05-25 00:00:00,ATLAS/USDT,0.004,0.004064,0.004,0.004064,54.210735,13387.14,43.219068,10639.91,4,0.004049
1716508800000,2024-05-24 00:00:00,ATLAS/USDT,0.004064,0.004064,0.004064,0.004064,4.61268,1135.01,4.61268,1135.01,1,0.004064
1716422400000,2024-05-23 00:00:00,ATLAS/USDT,0.004064,0.004064,0.004064,0.004064,5.999967,1476.37,5.999967,1476.37,1,0.004064
1716336000000,2024-05-22 00:00:00,ATLAS/USDT,0.00376,0.00376,0.00376,0.00376,0.000488,0.13,0.000488,0.13,1,0.00376
1716249600000,2024-05-21 00:00:00,ATLAS/USDT,0.003999,0.004,0.003431,0.00376,287.410158,74293.54,257.64342,65617.72,9,0.003883
1716163200000,2024-05-20 00:00:00,ATLAS/USDT,0.003378,0.003378,0.003378,0.003378,0,0,0,0,0,0.003378
1716076800000,2024-05-19 00:00:00,ATLAS/USDT,0.003378,0.003378,0.003378,0.003378,0.645569,191.11,0.645569,191.11,1,0.003378
1715990400000,2024-05-18 00:00:00,ATLAS/USDT,0.003301,0.003301,0.003301,0.003301,0,0,0,0,0,0.003301
1715904000000,2024-05-17 00:00:00,ATLAS/USDT,0.003301,0.003301,0.003301,0.003301,0.402655,121.98,0,0,1,0.003301
1715817600000,2024-05-16 00:00:00,ATLAS/USDT,0.003877,0.003877,0.003877,0.003877,32.997883,8511.19,13.023347,3359.13,5,0.003877
1715731200000,2024-05-15 00:00:00,ATLAS/USDT,0.004399,0.0044,0.003077,0.00325,123.059916,34565.97,42.622111,9688.07,13,0.003645
1715644800000,2024-05-14 00:00:00,ATLAS/USDT,0.004399,0.004399,0.004399,0.004399,19.999965,4546.48,19.999965,4546.48,2,0.004399
1715558400000,2024-05-13 00:00:00,ATLAS/USDT,0.0044,0.0044,0.004399,0.004399,2.320677,527.49,1.223537,278.14,2,0.004399
1715472000000,2024-05-12 00:00:00,ATLAS/USDT,0.004999,0.004999,0.004999,0.004999,0,0,0,0,0,0.004999
1715385600000,2024-05-11 00:00:00,ATLAS/USDT,0.004999,0.004999,0.004999,0.004999,0,0,0,0,0,0.004999
1715299200000,2024-05-10 00:00:00,ATLAS/USDT,0.004999,0.004999,0.004999,0.004999,0,0,0,0,0,0.004999
1715212800000,2024-05-09 00:00:00,ATLAS/USDT,0.004999,0.004999,0.004999,0.004999,0,0,0,0,0,0.004999
1715126400000,2024-05-08 00:00:00,ATLAS/USDT,0.004999,0.004999,0.004999,0.004999,0,0,0,0,0,0.004999
1715040000000,2024-05-07 00:00:00,ATLAS/USDT,0.004999,0.004999,0.004999,0.004999,0,0,0,0,0,0.004999
1714953600000,2024-05-06 00:00:00,ATLAS/USDT,0.004999,0.004999,0.004999,0.004999,0,0,0,0,0,0.004999
1714867200000,2024-05-05 00:00:00,ATLAS/USDT,0.004999,0.005,0.004999,0.004999,10.959357,2192.23,4.999999,1000.2,3,0.004999
1714780800000,2024-05-04 00:00:00,ATLAS/USDT,0.004999,0.004999,0.004999,0.004999,0,0,0,0,0,0.004299
1714694400000,2024-05-03 00:00:00,ATLAS/USDT,0.004999,0.004999,0.004999,0.004999,0,0,0,0,0,0.004299
1714608000000,2024-05-02 00:00:00,ATLAS/USDT,0.004999,0.004999,0.004999,0.004999,0,0,0,0,0,0.004299
1714521600000,2024-05-01 00:00:00,ATLAS/USDT,0.0042,0.004999,0.004,0.004999,17.438995,4077.54,2.999999,600.12,5,0.004299
1714435200000,2024-04-30 00:00:00,ATLAS/USDT,0.0041,0.004999,0.0041,0.004999,25.068348,5684.38,9.799989,1960.39,3,0.004451
1714348800000,2024-04-29 00:00:00,ATLAS/USDT,0.004576,0.004576,0.004084,0.004118,1123.214952,245625.64,6.926704,1681.53,5,0.004573
1714262400000,2024-04-28 00:00:00,ATLAS/USDT,0.004482,0.004482,0.004001,0.004001,113.936207,25648.39,0,0,5,0.004445
1714176000000,2024-04-27 00:00:00,ATLAS/USDT,0.0048,0.0048,0.00448,0.00448,449.010599,100190.36,0,0,4,0.004481
1714089600000,2024-04-26 00:00:00,ATLAS/USDT,0.0049,0.005252,0.0048,0.005252,99.847189,20385.64,1.116837,212.65,3,0.004898
1714003200000,2024-04-25 00:00:00,ATLAS/USDT,0.00506,0.00513,0.0048,0.0048,1058.186329,209124.22,0,0,7,0.00506
1713916800000,2024-04-24 00:00:00,ATLAS/USDT,0.00526,0.005699,0.00506,0.00506,1390.613245,271855.95,4.166253,731.05,8,0.005121
1713830400000,2024-04-23 00:00:00,ATLAS/USDT,0.00526,0.00526,0.00526,0.00526,6.951984,1321.67,0,0,1,0.00526
1713744000000,2024-04-22 00:00:00,ATLAS/USDT,0.004831,0.004831,0.004831,0.004831,0,0,0,0,0,0.004831
1713657600000,2024-04-21 00:00:00,ATLAS/USDT,0.004831,0.004831,0.004831,0.004831,0,0,0,0,0,0.004831
1713571200000,2024-04-20 00:00:00,ATLAS/USDT,0.004831,0.004831,0.004831,0.004831,90.77449,18790,0,0,1,0.004831
1713484800000,2024-04-19 00:00:00,ATLAS/USDT,0.005216,0.005216,0.005216,0.005216,0,0,0,0,0,0.004975
1713398400000,2024-04-18 00:00:00,ATLAS/USDT,0.00497,0.005216,0.0048,0.005216,1039.529126,208989.26,70.068526,14094.22,11,0.004975
1713312000000,2024-04-17 00:00:00,ATLAS/USDT,0.005115,0.005177,0.0048,0.004967,2777.966237,552122.19,482.403928,94294.33,28,0.005032
1713225600000,2024-04-16 00:00:00,ATLAS/USDT,0.0052,0.0052,0.004827,0.005116,694.663008,134856.11,110.718536,21655.25,8,0.005151
1713139200000,2024-04-15 00:00:00,ATLAS/USDT,0.0063,0.0063,0.0052,0.0052,647.862329,113726.38,85.301956,15999.96,23,0.005725
1713052800000,2024-04-14 00:00:00,ATLAS/USDT,0.007999,0.008016,0.007999,0.008016,24.999942,3121.38,24.999942,3121.38,2,0.008009
1712966400000,2024-04-13 00:00:00,ATLAS/USDT,0.008097,0.008499,0.005729,0.00586,357.634756,55399.57,22.662884,2939.54,15,0.006501
1712880000000,2024-04-12 00:00:00,ATLAS/USDT,0.007512,0.007512,0.006234,0.006234,468.549837,69835.22,0,0,16,0.006729
1712793600000,2024-04-11 00:00:00,ATLAS/USDT,0.009999,0.01,0.00721,0.00721,318.367113,43384.36,13.999919,1400.09,20,0.007371
1712707200000,2024-04-10 00:00:00,ATLAS/USDT,0.007191,0.007227,0.007191,0.00721,184.463758,25564.82,71.999999,9962.64,10,0.007215
1712620800000,2024-04-09 00:00:00,ATLAS/USDT,0.007314,0.007314,0.007314,0.007314,0,0,0,0,0,0.007119
1712534400000,2024-04-08 00:00:00,ATLAS/USDT,0.007336,0.007336,0.006517,0.007314,3.721268,524,2.790184,381.13,5,0.007119
1712448000000,2024-04-07 00:00:00,ATLAS/USDT,0.006614,0.007299,0.006613,0.007299,126.266,18923.26,34.848044,5269.17,5,0.006678
1712361600000,2024-04-06 00:00:00,ATLAS/USDT,0.00996,0.00996,0.006511,0.006622,15.282305,2062.48,4.99992,502,3,0.007692
1712275200000,2024-04-05 00:00:00,ATLAS/USDT,0.006428,0.006428,0.006428,0.006428,0,0,0,0,0,0.00835
1712188800000,2024-04-04 00:00:00,ATLAS/USDT,0.009179,0.009194,0.0064,0.006428,1716.153465,209539.54,294.838018,33838.22,32,0.00835
1712102400000,2024-04-03 00:00:00,ATLAS/USDT,0.009179,0.009179,0.009179,0.009179,6.481291,706.1,6.481291,706.1,1,0.009179
1712016000000,2024-04-02 00:00:00,ATLAS/USDT,0.007194,0.007792,0.006405,0.006405,187.651961,24980.21,49.342311,6730.64,12,0.007523
1711929600000,2024-04-01 00:00:00,ATLAS/USDT,0.008178,0.008178,0.0064,0.0064,170.521241,21782.61,0,0,8,0.007887
1711843200000,2024-03-31 00:00:00,ATLAS/USDT,0.008,0.008177,0.008,0.008177,125.159974,15444.72,74.018694,9052.06,4,0.008104
1711756800000,2024-03-30 00:00:00,ATLAS/USDT,0.007589,0.009965,0.007589,0.008,128.343108,13540.34,24.238409,2736.35,11,0.009559
1711670400000,2024-03-29 00:00:00,ATLAS/USDT,0.007562,0.007562,0.007562,0.007562,0,0,0,0,0,0.007897
1711584000000,2024-03-28 00:00:00,ATLAS/USDT,0.007899,0.0079,0.00701,0.007562,860.040698,108905.34,791.419953,100218.07,10,0.007897
1711497600000,2024-03-27 00:00:00,ATLAS/USDT,0.007172,0.009883,0.007172,0.007899,59.626415,7386.2,30.523095,3665.26,11,0.008133
1711411200000,2024-03-26 00:00:00,ATLAS/USDT,0.006235,0.008372,0.006234,0.006234,213.477875,33516.89,13.574462,1697.02,5,0.006406
1711324800000,2024-03-25 00:00:00,ATLAS/USDT,0.011507,0.011507,0.0062,0.006235,49.369019,7624.56,4.049453,576.22,7,0.006569
1711238400000,2024-03-24 00:00:00,ATLAS/USDT,0.005901,0.011507,0.0059,0.006,26.074776,4315.17,17.6848,2901.06,7,0.006161
1711152000000,2024-03-23 00:00:00,ATLAS/USDT,0.00752,0.007703,0.005898,0.005898,673.52819,87730.03,666.925968,86616.48,11,0.007682
